key,high,time_elapsed_micro
20000300200000000100,5,0.8825999999999999
00822000080000000100,5,0.8832
00000000000020000c81,5,0.8833
00000040040440000100,5,0.8811
10001084000002000000,5,0.8807999999999999
00010082100200000000,5,0.8833
80000000122000000080,5,0.88
00010100108000010000,5,0.8821
00400000000084000011,5,0.882
90000008000000400200,5,0.8813
10000020008000002001,5,0.8815999999999999
00080008000400000108,5,0.8815
08000000200040200800,5,0.8834
20030002000000000400,5,0.8856999999999999
801000a0000000000001,5,0.9838
00000000400080000540,5,0.8832
0082000000000000800a,5,0.8837999999999999
08000001000100880000,5,0.8814
02000000000010008006,5,0.887
00000000008000004250,5,0.8885
08400040001000004000,5,0.8811
00100800200000021000,5,0.8817999999999999
04000000210080400000,5,0.8932
00000004002020080002,5,0.8828999999999999
08040000042000001000,5,0.9955999999999999
02240080000000001000,5,0.8848999999999999
00120000000008000003,5,0.8843
00100080040040004000,5,0.8826999999999999
00001000050000040100,5,0.8855
00440000002000000280,5,0.9124
10420000010000000004,5,0.8835
40000008000010200001,5,0.8854
80000000000000104240,5,0.8915
00002020000800020400,5,1.007
00082100000000044000,5,0.8814
0000004010010c000000,5,0.8835
04000820400000200000,5,0.8835
00010000002010400020,5,0.882
00801000200100802000,6,1.0375999999999999
06010000000000011004,6,0.8825999999999999
80000000040800021004,6,0.8808999999999999
00014800008004010000,6,0.9103
08009040020001000000,6,0.8811
00812400100004000000,6,0.8836999999999999
00000004401200000060,6,0.8817999999999999
00000020401440000400,6,0.8827999999999999
40081004001000000400,6,0.8833
40808400000000800001,6,0.8797999999999999
0000004000040001b000,6,0.9049999999999999
09010000000001040001,6,0.8854
00000000002290400004,6,0.8815999999999999
80801008000005000000,6,0.9497
10008000000004100088,6,0.8813
08000005010000400020,6,0.8843
01000008005000024000,6,0.882
02000040000110000060,6,0.8855999999999999
00101210000000420000,6,0.8826999999999999
84000800003000001000,6,0.8851
00000018008021000002,6,0.8845
00040002400004003000,6,0.8854
40008002024000000020,6,0.8818999999999999
04001401000200000800,6,0.8823
00800020000200101002,6,0.8817999999999999
00010000000420200480,6,0.8854
00802008020400002000,6,0.8815
00c00006000080000100,6,0.8815999999999999
00000004200010001202,6,0.8878999999999999
08000001010004022000,6,0.8815999999999999
01180002004000000100,6,0.9306
00000100000000107080,6,0.8805999999999999
00000800081010000060,6,0.8978999999999999
00000008000400210420,6,0.8826999999999999
31000000400000800400,6,0.8808999999999999
02001180100001000000,6,0.8842
02090000200900000000,6,0.8835
08008000000000040428,6,0.88
00104004800000100001,6,0.8826999999999999
08001401080000001000,6,0.8834
00000803006200000000,6,0.9271999999999999
800a1000000000000202,6,0.8826999999999999
44008000000001200004,6,0.8835
00009089000000000004,6,0.8822
80000008400002020080,6,0.8815999999999999
10000802000000000481,6,0.8814
0000001004001a000040,6,0.881
00009400800020010000,6,0.881
01000100040400020800,6,0.885
00000240000010080084,6,0.8818999999999999
00200018002001800000,6,0.9037999999999999
28080000000000408008,6,0.8857999999999999
08100110120000000000,6,0.8822
00000400222080000020,6,0.8805
00004002240200000100,6,0.9116
0000013002000a000000,6,0.8818999999999999
0000104c400000002000,6,0.8813
00000008000000a30001,6,0.8802
00001088000880008000,6,0.8817999999999999
02010020000018000002,6,0.8881
00000404000100021001,6,0.9378
80008001000200400020,6,0.8907999999999999
80000120000010000880,6,0.8818999999999999
40010400100000009000,6,0.8894
00000800100044010001,6,0.8855999999999999
040001b0000010000000,6,0.8841
00000040a000000000c4,6,0.8801
00000080010000102408,6,0.8828999999999999
00240002000802040000,6,0.8802
20004080000001000090,6,0.8831
00001204000020006000,6,0.9785999999999999
60000028002000001000,6,0.8825999999999999
01000000080500050000,6,0.8846999999999999
80090000400001000020,6,0.882
00000000000000282182,6,0.8795999999999999
10020000190008000000,6,0.889
02000200080048000040,6,0.8821
04208001400000400000,6,0.8795999999999999
02200090040000800000,6,0.8825999999999999
10020050020400000000,6,0.9027999999999999
00080080004004003000,6,0.8822
02042000208008000000,6,0.8825999999999999
04028000000000000a20,6,0.8803
00020024060001000000,6,0.8827999999999999
20000900000100210000,6,0.885
00008000054400000008,6,0.8916999999999999
80000000840010000088,6,0.8846999999999999
40000100004008880000,6,0.8955
10010000010800800040,6,0.882
20802400000000002010,6,0.8804
00800800010044080000,6,0.8806999999999999
0003000020000000c100,6,0.882
00012000280108000000,6,0.88
0405040000000000000c,6,0.8816999999999999
00008000004000010142,6,0.8824
01001040000044040000,6,0.8807999999999999
10008082000280000000,6,0.8814
00000000284010200800,6,0.9793999999999999
00080200080008008040,6,0.8824
40000040812000000400,6,0.8824
21000242000080002000,7,0.882
40042000800001000820,7,0.881
01001080080400002400,7,0.8825
0040000500000003000c,7,0.885
2d000001000004000020,7,0.8832
11220000200011000000,7,0.8805999999999999
84000000880000481000,7,0.9034
00000040009040440004,7,0.9819
11002000020000084002,7,0.88
00004001000150500000,7,0.9043
10802000042000080800,7,0.8843
01204080001000014000,7,0.8818999999999999
00010234080040000000,7,0.884
00001000900100000848,7,0.8821
90000501100000000400,7,0.8808999999999999
04000840000042010400,7,0.8842
20080400008080802000,7,0.8815
0000040000200100801c,7,0.9574999999999999
20000418020000200008,7,0.8805
00012014400080800000,7,0.8804
00a00004188001000000,7,0.8845
00044180000200002020,7,0.8806999999999999
04040028000028020000,7,0.8812
48060010000002000002,7,0.8818999999999999
00010010082000088400,7,1.0942
08448480040000000000,7,0.8842
00804140000940000000,7,0.8834
00000130040010404000,7,0.8801
00105000002408004000,7,0.8976
04080000001040001801,7,0.8811
00000500400600800008,7,0.8789
00000800101000048802,7,0.8824
00004290220000000800,7,0.8811
04100a00000000030400,7,0.8799
0104c000008000040100,7,0.9831
00001c00000400400082,7,0.8824
00040030800000010044,7,0.8826999999999999
000004a0044000000084,7,0.8805999999999999
00000001040018002028,7,0.8817999999999999
100002a8000012000000,7,0.8828999999999999
00039200800000000400,7,0.8811
00200001100000110060,7,0.8863
40010020020000020208,7,0.8853
00040102004048000080,7,0.8857999999999999
08021104008000000008,7,0.8807999999999999
00180020004200040001,7,0.8852
94000000200100000802,7,0.8813
20200900182000000000,7,0.9099999999999999
00080100404000a00020,7,0.8804
09028010080020000000,7,0.8862
00000004020a00009001,7,0.8805999999999999
40480011000050000000,7,0.8823
21100011000000048000,7,0.8796999999999999
02040040010020100400,7,0.885
01100001900021000000,7,0.8825
00200101802000000006,7,0.8797999999999999
08801004120004000000,7,0.8795999999999999
01002008200281000000,7,0.8843
00028000022200080004,7,0.8824
00000720040100004000,7,0.8804
80210000000040400120,7,0.8822
80211080000000100200,7,0.8834
000000450080000000c4,7,0.8821
82000000000010208101,7,0.8816999999999999
00040201200088040000,7,0.8825
00000020011088040004,7,0.8818999999999999
00040800010000008508,7,0.8813
80820000004004010020,7,0.88
0002006400000c800000,7,0.8831
02020080000011081000,7,0.9119999999999999
08020021000020008010,7,0.881
80000801020000c00004,7,0.9834999999999999
00002000340801000080,7,0.8793
01001000000091088000,7,0.881
20008001041000082000,7,0.881
028000c8000000001800,7,0.8824
00000200420000008424,7,0.8831
80200014400000080020,7,0.8845999999999999
00024020040020000018,7,0.8867999999999999
20100402800000200800,7,0.888
00098000500008100000,7,0.8789
48000008040880100000,7,0.9848
000804460000000a0000,7,0.8845999999999999
80400020800408080000,7,0.882
10004890020000001000,7,0.882
00848100040002000008,7,0.8838999999999999
12000050000100102000,7,0.8834
00090010000010140080,7,0.8826999999999999
01010020000000124004,7,0.8822
02221000000110400000,7,0.8851
40000010000000850401,7,0.8804
04106000244000000000,7,0.9922
10001000000080100083,7,0.8828999999999999
10041002000800014000,7,0.8794
20000000040020248200,7,0.8796999999999999
48002000210000200800,7,0.8947999999999999
00482000000680000008,7,0.8821
400a4000008000004010,7,0.8807999999999999
00008200000418002002,7,0.8803
10004400000460000020,7,0.8833
41804004000000008201,8,0.8805
00a00000005003810000,8,0.955
88000800222040000008,8,0.8797999999999999
84000020400008088800,8,0.8797999999999999
00000001011880140080,8,0.8878999999999999
000000a2008080108020,8,0.8815999999999999
00030400080100120004,8,0.8802
00400040101004408004,8,0.8836999999999999
00008005000090480200,8,0.88
04040104100880080000,8,0.8795
01480000100064400000,8,0.8796999999999999
04190400000008004100,8,0.9577
10480140000000400090,8,0.8815
0000040000680200200c,8,1.0602
00080110002021010080,8,0.8821
28000003000800000881,8,0.881
02042800000020082008,8,1.0004
84010000100080000203,8,0.8873
00008300201106000000,8,0.8854
01001308008002000004,8,0.8861
01800000060000101804,8,0.8806999999999999
08206022000000810000,8,0.9561999999999999
04800002088000041002,8,0.8787999999999999
00000828540004080000,8,0.8805
40448900800008000000,8,0.8821
01804000400000084006,8,0.8865999999999999
0100880c00000000020a,8,0.8805
008c0000061402000000,8,1.0935
00410404081400000200,8,0.8813
20604000000000004c02,8,0.8903
00002000010032800808,8,0.8805999999999999
0000060080000002220c,8,0.9288
02204830000040800000,8,0.8842
28104010800080000001,8,0.883
04004002200010800210,8,0.8791
00000000024110140804,8,0.8992
002000000010c0120880,8,0.881
00000180002848028000,8,0.8826999999999999
04000002090000400260,8,2.5932999999999997
00210900200080004200,8,0.8804
202400b0000000004080,8,0.8825999999999999
01600100400004400080,8,1.7148999999999999
00021041000500000401,8,0.8827999999999999
44000040000100050011,8,0.8814
d0001200200020000020,8,0.8813
000148000000010810a0,8,0.883
40280001080200204000,8,0.8815999999999999
00020004400082003002,8,0.883
040002800004090000a0,8,0.8824
800030000a0000008048,8,0.8795999999999999
00040000081102208001,8,0.8816999999999999
80001028000800004808,8,0.884
90022000044000044000,8,0.882
02000402081000002003,8,0.8946
00008400002208004600,8,0.8801
8040000090000004400c,8,0.8807999999999999
00108008018000000806,8,0.8989999999999999
01000080010004002803,8,0.8882
00004850000090400080,8,0.8841
2a010040040000080800,8,0.8827999999999999
81000002050081000100,8,0.8811
00002001000020882042,8,0.8815999999999999
40821800000000900400,8,0.882
44010080000800820002,8,0.8832
0000100204000020e080,8,0.8824
82000200001100502000,8,0.8822
080010010200c0000042,8,0.8793
02080008140200080100,8,0.8814
0400004400a000800088,8,0.881
a4800001001000009000,8,0.8811
02400e00000400200800,8,0.8816999999999999
00010000300240012008,8,0.8823
00002300004082000030,8,0.8815999999999999
04050000045000202000,8,0.8814
0100a040500048000000,8,1.0335999999999999
40040806008000002010,8,0.8825
04000408000020024410,8,0.8815999999999999
02008000068800000006,8,0.8795
10880008108008000020,8,0.9042
000024800080200c0100,8,0.8826999999999999
022000000004006010a0,8,0.8877999999999999
40800010002002202001,8,0.8795999999999999
40100002400200010404,8,0.8803
40100001008041000300,8,0.881
02000000090140830000,8,0.8834
01010004000000421021,8,0.8814
04000001400814004002,8,0.8806999999999999
00025200000402040008,8,0.8815999999999999
04200000100610010200,8,0.8847999999999999
20004801003800000020,8,0.885
82200090080000180000,8,0.8835
10000008902c00000002,8,0.8808999999999999
00190108000400400010,8,0.8825999999999999
10230000100000001420,8,0.8799
10000000013200080900,8,0.9164
04100801004100080002,8,0.8791
50000040921000000200,8,0.8814
02040020500100024000,8,0.8833
28005008020000800010,8,0.8818999999999999
00208000020001c10002,8,0.8836999999999999
08a00000080058002400,9,0.8838999999999999
0000c000025008080404,9,0.8884
01000002004400034005,9,0.8803
00080200088204060100,9,0.8795
101800000030180000c0,9,0.9312999999999999
024000300a0000440100,9,0.8813
0004500200a400280000,9,0.8816999999999999
0000020108100a500100,9,0.8804
0a020108180000028000,9,0.881
00000540080000200419,9,0.8865999999999999
0000000410003420a100,9,0.8814
00003808001010080401,9,0.8816999999999999
01102800000408001204,9,0.8804
040004010c0040404200,9,0.8834
08810000240000101021,9,0.9315
08406000220000080009,9,0.997
60000040840000002083,9,0.8904
08010024000001006802,9,0.8795
01012a0000004400c000,9,0.8827999999999999
08080000400220411020,9,0.9240999999999999
10000000041002404260,9,0.8815999999999999
04084000690010000800,9,0.88
40000202002220002201,9,0.8796999999999999
4a00000001008e000002,9,0.8825
02040040480202000a00,9,0.9305
8a00001600000004a000,9,0.8805999999999999
0002080c000020121002,9,0.8834
64002000000030400900,9,0.8823
8a800600004000008002,9,0.8797999999999999
0060200022008080c000,9,0.8836999999999999
c0000300080100301000,9,0.8892
0c800000400008840804,9,0.8825
04000060008010128200,9,0.8811
000001041011002080c0,9,0.8821
40002040122100201000,9,0.9284
60100011000120200080,9,0.882
00004000421180040208,9,0.8824
00021004290910000000,9,0.8815999999999999
03003201000003400000,9,0.8874
80188020208000000044,9,0.8845
10000000000100290312,9,0.8835
0090140000ca00000004,9,0.9007
100200000042a0002204,9,0.8832
0021011200030c000000,9,0.8817999999999999
0000a090504000108000,9,0.9322999999999999
19002001000802400020,9,0.8795
0c800010000080030101,9,0.8838999999999999
80300804444000000008,9,0.8833
000008a0000002125080,9,0.8831
000400080002002c0068,9,0.8804
014c4008880000100000,9,0.8861
00400c00802142000004,9,0.8815
